허브,고객주문번호,BOX수량,CBM,우편번호,배송지ID,주소,상세주소,위도,경도,행정구역,운영단위명
1160,2013032377-50,2,0.066,10845,9159186,경기도 파주시 월롱면 엘지로 245,8공장 8층 메인스막 옆 창고,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013051113-50,1,0.033,10845,9191770,경기도 파주시,월롱면 엘지로 245 P9동 북층 1층 자재창고 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_구미-1
1160,2013021878-10,1,0.064,10845,7261450,경기도 파주시 월롱면 엘지로 245,P9 지하 2층 NY PO 품질반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013057961-100,1,0.111,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-30,1,0.111,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-220,1,0.004,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-180,1,0.111,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-40,1,0.004,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-190,1,0.111,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-120,1,0.014,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-140,1,0.001,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-50,1,0.111,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013057961-200,1,0.004,10845,8691927,경기도 파주시 월롱면 엘지로 245,LG디스플레이 파주공장 R&D동 7F A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013046505-30,1,0.004,10845,9188205,경기도 파주시 월롱면 엘지로 245,P8동 6F FA장비1계 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013069451-10,1,0.033,10845,9204896,경기도 파주시 월롱면 엘지로 245 P7 B2F CDA 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013069452-10,1,0.033,10845,9204896,경기도 파주시 월롱면 엘지로 245 P7 B2F CDA 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013040365-70,1,0.033,10845,9187434,경기도 파주시 월롱면 엘지로 245,P9 10F Mobile 검사장비1계 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013051172-40,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-80,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-110,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-100,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-50,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-60,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-90,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-30,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013051172-70,0.333,0.037,10845,9192096,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 P7동,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2012789732-10,1,0.001,10845,9038597,경기도 파주시 월롱면 엘지로 245,A2동 3F Mobile 장비담당 기획Part (B01 기둥근처),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_서울
1160,2012998928-10,1,0.033,10845,7849524,경기도 파주시 월롱면 엘지로 245,R&D동 11층 MTB TDR room,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2012937264-60,2,0.128,10845,8559642,경기도 파주시 월롱면 엘지로 245,P8 8F 메인스막 옆 창고,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013044293-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044295-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044289-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044294-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044288-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044291-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044292-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013044290-10,1,0.033,10845,8715338,경기도 파주시 월롱면 엘지로 245 P7 5F TV 포토장비계 사무실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2012999965-100,4,0.132,10845,8647477,경기도 파주시 월롱면 엘지로 245,P7공장 5층 TV LT WET 장비반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012999965-80,4,0.132,10845,8647477,경기도 파주시 월롱면 엘지로 245,P7공장 5층 TV LT WET 장비반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012999965-110,4,0.132,10845,8647477,경기도 파주시 월롱면 엘지로 245,P7공장 5층 TV LT WET 장비반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013042182-40,1,0.033,10845,8847551,경기도 파주시 월롱면 엘지로 245,P9공장 북쪽 지하1층 TV 출하품질보증계 현장사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013026073-10,1,0.033,10845,8906389,경기도 파주시 월롱면 엘지로 245,A1동 4층_협력사 안전관리 Task,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013027487-20,1,0.033,10845,8906389,경기도 파주시 월롱면 엘지로 245,A1동 4층_협력사 안전관리 Task,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013038279-150,1,0.033,10845,9186353,경기도 파주시 월롱면 엘지로 245,P9동 4층 TV S1 운영반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2012946156-10,14,0.896,413779,5497567,경기도 파주시 엘지로 245,LG디스플레이 R&D동 9층 OLED TV 회로설계1팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013071601-30,1,0.001,10845,8733241,경기도 파주시 월롱면 엘지로 245,M2동 6F A03 기둥,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013071601-10,1,0.004,10845,8733241,경기도 파주시 월롱면 엘지로 245,M2동 6F A03 기둥,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013058588-10,1,0.064,10845,8953974,경기도 파주시 월롱면 엘지로 245,"P9 1F 북측 8번 장비반입구, CG분리실 옆 (Exa5기둥) _자재실",37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013058588-20,1,0.111,10845,8953974,경기도 파주시 월롱면 엘지로 245,"P9 1F 북측 8번 장비반입구, CG분리실 옆 (Exa5기둥) _자재실",37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013074231-10,1,0.001,10845,7129181,경기도 파주시 월롱면 엘지로 245 P9 B1F 남측 파주공조운전2반 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013074229-10,1,0.001,10845,7129181,경기도 파주시 월롱면 엘지로 245 P9 B1F 남측 파주공조운전2반 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013074228-10,1,0.001,10845,7129181,경기도 파주시 월롱면 엘지로 245 P9 B1F 남측 파주공조운전2반 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2012996013-130,1,0.014,10845,8661254,경기도 파주시 월롱면 엘지로 245,파주_M2 6F(Mobile 검사장비2계 사무실),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012996013-120,1,0.033,10845,8661254,경기도 파주시 월롱면 엘지로 245,파주_M2 6F(Mobile 검사장비2계 사무실),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013058208-170,1,0.014,10845,8908655,경기도 파주시 월롱면 엘지로 245,"P9 1F 8번 장비반입구, CG분리실 옆 (Exa5기둥) _ DB",37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013058208-150,1,0.111,10845,8908655,경기도 파주시 월롱면 엘지로 245,"P9 1F 8번 장비반입구, CG분리실 옆 (Exa5기둥) _ DB",37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013079118-30,1,0.014,10845,9209376,경기도 파주시 월롱면 엘지로 245,P10 2층 Mobile 안전환경2팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_구미-1
1160,2012950258-10,1,0.064,10845,9143236,경기도 파주시 월롱면 엘지로 245,A1동 2층 IT Module 생산팀 B01~02 기둥 사이,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013076908-30,1,0.001,10845,9027918,경기도 파주시 월롱면 엘지로 245,R&D동 13층 기둥번호 A04,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_구미-2
1160,2013047551-350,1,0.001,10845,7097265,경기도 파주시 월롱면 엘지로 245,9공장10층 E6장비계 사무실 김현미 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013047551-310,2,0.066,10845,7097265,경기도 파주시 월롱면 엘지로 245,9공장10층 E6장비계 사무실 김현미 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013047551-360,1,0.001,10845,7097265,경기도 파주시 월롱면 엘지로 245,9공장10층 E6장비계 사무실 김현미 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013047551-470,3,0.099,10845,7097265,경기도 파주시 월롱면 엘지로 245,9공장10층 E6장비계 사무실 김현미 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013045920-10,1,0.014,10845,8929480,경기도 파주시 월롱면 엘지로 245,엘지디스?레이 R&D동 12F IT Platfform 개발2팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_구미-2
1160,2013064915-10,1,0.014,10845,9086514,경기도 파주시 월롱면 엘지로 245,LGDisplay A2동 3층 F43,37.81588522,126.7568181,경기 파주시,(주)엘지씨엔에스
1160,2013057103-10,1,0.176,10845,9141489,경기도 파주시 월롱면 엘지로 245 P9 2층 TFT/CF 제조검사계 현,.,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013035485-10,1,0.004,10845,9185899,경기도 파주시 월롱면 엘지로 245 P8 4F 통합사무실 P8 PQC반,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013035486-10,1,0.033,10845,9185899,경기도 파주시 월롱면 엘지로 245 P8 4F 통합사무실 P8 PQC반,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013047562-10,1.5,0.05,10881,4419936,경기도 파주시 문발로 249,교보문고 북시티 우편수발실,37.7162913,126.6879471,경기 파주시,(주) 교보문고
1160,2013047521-10,1.5,0.05,10881,4419936,경기도 파주시 문발로 249,교보문고 북시티 우편수발실,37.7162913,126.6879471,경기 파주시,(주) 교보문고
1160,2013077456-20,1,1,10881,4419936,경기도 파주시 문발로 249,교보문고 북시티 우편수발실,37.7162913,126.6879471,경기 파주시,(주) 교보문고
1160,2013057277-10,2,0.128,10881,4419936,경기도 파주시 문발로 249,교보문고 북시티 우편수발실,37.7162913,126.6879471,경기 파주시,(주) 교보문고
1160,2013038146-10,1,0.176,413843,7029167,경기도 파주시 탄현면 금승리,583-5 예스이십사 물류센터(사무실),37.80179011,126.7561201,경기 파주시,예스이십사 파주센터
1160,2013027460-150,1,0.004,10845,9078135,경기도 파주시 월롱면 엘씨디로 269,A2동 4층 A01기둥열,37.81283077,126.7546291,경기 파주시,엘지디스플레이(주)_파주
1160,2013019058-70,1,0.014,10845,9115403,경기도 파주시 월롱면 엘씨디로 269,LGD 345kV 변전소 3층,37.81283077,126.7546291,경기 파주시,엘지디스플레이(주)_파주
1160,2013056974-120,1,0.033,10845,9115403,경기도 파주시 월롱면 엘씨디로 269,LGD 345kV 변전소 3층,37.81283077,126.7546291,경기 파주시,엘지디스플레이(주)_파주
1160,2013056974-10,1,0.033,10845,9115403,경기도 파주시 월롱면 엘씨디로 269,LGD 345kV 변전소 3층,37.81283077,126.7546291,경기 파주시,엘지디스플레이(주)_파주
1160,2012997271-60,1,0.001,10845,3846364,경기도 파주시 월롱면 엘지로 245,M동 2층 OLED TV 개발품질반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012997271-80,1,0.014,10845,3846364,경기도 파주시 월롱면 엘지로 245,M동 2층 OLED TV 개발품질반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012997271-70,1,0.001,10845,3846364,경기도 파주시 월롱면 엘지로 245,M동 2층 OLED TV 개발품질반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012890853-10,1,0.033,10845,5968030,경기도 파주시 월롱면 엘지로 245,Gate A,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2012938407-10,1,0.064,10845,5968030,경기도 파주시 월롱면 엘지로 245,Gate A,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013060379-30,2,0.066,413779,9084696,경기도 파주시 엘지로 245,P8동 남측 7F 안전파트 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013042135-10,1,0.033,413779,9084696,경기도 파주시 엘지로 245,P8동 남측 7F 안전파트 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013026137-40,3,0.099,10845,9156338,경기도 파주시 월롱면 엘지로 245,P8  6층  OT SPT/OVN 장비반,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
